date,ED_visits,avg_weather_C,avg_precip,avg_snow,is_holiday,is_weekend,season
4/7/2188,13,9.6,0.13,0,0,0,1
4/8/2188,12,9.6,0.13,0,0,0,1
4/9/2188,7,9.6,0.13,0,0,0,1
4/10/2188,48,9.6,0.13,0,0,0,1
4/12/2188,20,9.6,0.13,0,0,1,1
4/13/2188,90,9.6,0.13,0,0,1,1
4/15/2188,63,9.6,0.13,0,0,0,1
4/16/2188,30,9.6,0.13,0,0,0,1
4/17/2188,39,9.6,0.13,0,0,0,1
4/18/2188,2,9.6,0.13,0,0,0,1
4/19/2188,5,9.6,0.13,0,0,1,1
4/20/2188,12,9.6,0.13,0,0,1,1
4/21/2188,20,9.6,0.13,0,0,0,1
4/22/2188,16,9.6,0.13,0,0,0,1
4/23/2188,34,9.6,0.13,0,0,0,1
4/24/2188,32,9.6,0.13,0,0,0,1
4/25/2188,35,9.6,0.13,0,0,0,1
4/26/2188,2,9.6,0.13,0,0,1,1
4/27/2188,18,9.6,0.13,0,0,1,1
4/29/2188,46,9.6,0.13,0,0,0,1
4/30/2188,10,9.6,0.13,0,0,0,1
5/1/2188,34,15.2,0.09,0,0,0,1
5/3/2188,13,15.2,0.09,0,0,1,1
5/4/2188,8,15.2,0.09,0,0,1,1
5/5/2188,2,15.2,0.09,0,0,0,1
5/6/2188,14,15.2,0.09,0,0,0,1
5/7/2188,36,15.199999999999998,0.09,0,0,0,1
5/8/2188,8,15.2,0.09,0,0,0,1
5/9/2188,4,15.2,0.09,0,0,0,1
5/10/2188,8,15.2,0.09,0,0,1,1
5/11/2188,26,15.2,0.09,0,0,1,1
5/12/2188,20,15.2,0.09,0,0,0,1
5/13/2188,20,15.2,0.09,0,0,0,1
5/14/2188,24,15.199999999999998,0.09,0,0,0,1
5/15/2188,78,15.2,0.09,0,0,0,1
5/16/2188,20,15.2,0.09,0,0,0,1
5/17/2188,6,15.199999999999998,0.09,0,0,1,1
5/18/2188,41,15.199999999999998,0.09,0,0,1,1
5/19/2188,14,15.2,0.09,0,0,0,1
5/20/2188,25,15.2,0.09,0,0,0,1
5/21/2188,88,15.2,0.09,0,0,0,1
5/22/2188,20,15.2,0.09,0,0,0,1
5/23/2188,31,15.2,0.09,0,0,0,1
5/24/2188,212,15.199999999999998,0.09,0,0,1,1
5/25/2188,18,15.199999999999998,0.09,0,0,1,1
5/26/2188,6,15.199999999999998,0.09,0,0,0,1
5/27/2188,32,15.2,0.09,0,0,0,1
5/28/2188,51,15.2,0.09,0,0,0,1
5/29/2188,6,15.199999999999998,0.09,0,0,0,1
5/30/2188,16,15.2,0.09,0,0,0,1
6/1/2188,8,19.9,0.16,0.2,0,1,2
6/2/2188,8,19.9,0.16,0.2,0,0,2
6/3/2188,44,19.9,0.16,0.2,0,0,2
6/4/2188,4,19.9,0.16,0.2,0,0,2
6/5/2188,28,19.9,0.16,0.2,0,0,2
6/6/2188,71,19.9,0.16,0.2,0,0,2
6/7/2188,13,19.9,0.16,0.2,0,1,2
6/9/2188,53,19.899999999999995,0.16,0.20000000000000004,0,0,2
6/11/2188,21,19.9,0.16,0.2,0,0,2
6/12/2188,20,19.9,0.16,0.2,0,0,2
6/13/2188,18,19.9,0.16,0.2,0,0,2
6/14/2188,24,19.9,0.16,0.20000000000000004,0,1,2
6/15/2188,11,19.9,0.16,0.2,0,1,2
6/16/2188,4,19.9,0.16,0.2,0,0,2
6/17/2188,31,19.9,0.16,0.2,0,0,2
6/18/2188,32,19.9,0.16,0.2,0,0,2
6/19/2188,43,19.9,0.16,0.19999999999999998,0,0,2
6/20/2188,30,19.9,0.16,0.2,0,0,2
6/21/2188,9,19.9,0.16,0.2,0,1,2
6/22/2188,9,19.9,0.16,0.2,0,1,2
6/23/2188,37,19.9,0.16,0.2,0,0,2
6/24/2188,18,19.9,0.16,0.2,0,0,2
6/25/2188,35,19.9,0.16,0.2,0,0,2
6/26/2188,9,19.9,0.16,0.2,0,0,2
6/27/2188,15,19.9,0.16,0.2,0,0,2
6/28/2188,21,19.9,0.16,0.2,0,1,2
6/29/2188,4,19.9,0.16,0.2,0,1,2
6/30/2188,17,19.9,0.16,0.2,0,0,2
7/1/2188,40,24.3,0.11000000000000001,0.5,0,0,2
7/3/2188,6,24.3,0.11,0.5,0,0,2
7/5/2188,35,24.3,0.11,0.5,0,1,2
7/6/2188,22,24.3,0.11,0.5,0,1,2
7/8/2188,5,24.3,0.11000000000000001,0.5,0,0,2
7/9/2188,8,24.3,0.11,0.5,0,0,2
7/10/2188,27,24.3,0.11,0.5,0,0,2
7/11/2188,11,24.3,0.11,0.5,0,0,2
7/12/2188,16,24.3,0.11,0.5,0,1,2
7/13/2188,15,24.3,0.11,0.5,0,1,2
7/14/2188,29,24.3,0.11,0.5,0,0,2
7/15/2188,3,24.3,0.11,0.5,0,0,2
7/16/2188,73,24.3,0.10999999999999999,0.5,0,0,2
7/17/2188,20,24.3,0.11000000000000001,0.5,0,0,2
7/18/2188,16,24.3,0.11,0.5,0,0,2
7/19/2188,1,24.3,0.11,0.5,0,1,2
7/20/2188,58,24.3,0.11,0.5,0,1,2
7/21/2188,9,24.3,0.11,0.5,0,0,2
7/22/2188,41,24.3,0.11,0.5,0,0,2
7/23/2188,19,24.3,0.10999999999999999,0.5,0,0,2
7/24/2188,2,24.3,0.11,0.5,0,0,2
7/25/2188,26,24.300000000000004,0.11,0.5,0,0,2
7/26/2188,16,24.3,0.11,0.5,0,1,2
7/27/2188,41,24.3,0.11,0.5,0,1,2
7/28/2188,42,24.3,0.11,0.5,0,0,2
7/29/2188,20,24.3,0.11000000000000001,0.5,0,0,2
7/30/2188,50,24.3,0.11,0.5,0,0,2
7/31/2188,10,24.3,0.11000000000000001,0.5,0,0,2
8/1/2188,16,23.3,0.1,0.8,0,0,2
8/2/2188,36,23.3,0.1,0.8,0,1,2
8/3/2188,45,23.3,0.1,0.8,0,1,2
8/4/2188,8,23.3,0.1,0.8,0,0,2
8/5/2188,28,23.3,0.1,0.8,0,0,2
8/6/2188,51,23.3,0.1,0.8,0,0,2
8/7/2188,16,23.3,0.1,0.8,0,0,2
8/8/2188,3,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/9/2188,89,23.300000000000004,0.1,0.8,0,1,2
8/10/2188,30,23.3,0.1,0.8,0,1,2
8/11/2188,15,23.3,0.1,0.8,0,0,2
8/12/2188,15,23.3,0.1,0.8,0,0,2
8/13/2188,31,23.3,0.1,0.8,0,0,2
8/14/2188,30,23.3,0.1,0.8,0,0,2
8/15/2188,36,23.3,0.1,0.8,0,0,2
8/16/2188,7,23.3,0.1,0.8,0,1,2
8/17/2188,3,23.3,0.10000000000000002,0.8000000000000002,0,1,2
8/18/2188,33,23.3,0.1,0.8,0,0,2
8/19/2188,8,23.3,0.1,0.8,0,0,2
8/20/2188,24,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/21/2188,36,23.3,0.1,0.8,0,0,2
8/22/2188,44,23.3,0.1,0.8,0,0,2
8/23/2188,4,23.3,0.1,0.8,0,1,2
8/24/2188,7,23.3,0.1,0.8,0,1,2
8/25/2188,3,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/26/2188,22,23.3,0.1,0.8,0,0,2
8/27/2188,12,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/28/2188,39,23.3,0.1,0.8,0,0,2
8/29/2188,8,23.3,0.1,0.8,0,0,2
8/30/2188,14,23.3,0.1,0.8,0,1,2
8/31/2188,22,23.3,0.1,0.8,0,1,2
9/2/2188,56,19.5,0.1,0.3,0,0,0
9/3/2188,10,19.5,0.1,0.3,0,0,0
9/4/2188,3,19.5,0.10000000000000002,0.3,0,0,0
9/5/2188,34,19.5,0.1,0.3,0,0,0
9/6/2188,43,19.5,0.1,0.3,0,1,0
9/7/2188,21,19.5,0.1,0.3,0,1,0
9/8/2188,6,19.5,0.10000000000000002,0.3,0,0,0
9/9/2188,4,19.5,0.1,0.3,0,0,0
9/10/2188,34,19.5,0.1,0.3,0,0,0
9/11/2188,48,19.5,0.10000000000000002,0.3,0,0,0
9/12/2188,21,19.5,0.1,0.3,0,0,0
9/13/2188,22,19.5,0.1,0.3,0,1,0
9/14/2188,9,19.5,0.1,0.3,0,1,0
9/15/2188,29,19.5,0.1,0.3,0,0,0
9/16/2188,10,19.5,0.1,0.3,0,0,0
9/17/2188,31,19.5,0.1,0.3,0,0,0
9/18/2188,17,19.5,0.1,0.3,0,0,0
9/19/2188,12,19.5,0.10000000000000002,0.3,0,0,0
9/20/2188,32,19.5,0.1,0.3,0,1,0
9/21/2188,58,19.5,0.1,0.3,0,1,0
9/22/2188,23,19.5,0.1,0.3,0,0,0
9/23/2188,16,19.5,0.1,0.3,0,0,0
9/24/2188,27,19.5,0.1,0.3,0,0,0
9/25/2188,3,19.5,0.10000000000000002,0.3,0,0,0
9/26/2188,22,19.5,0.1,0.3,0,0,0
9/27/2188,13,19.5,0.1,0.3,0,1,0
9/29/2188,90,19.5,0.1,0.3,0,0,0
9/30/2188,36,19.5,0.1,0.3,0,0,0
10/1/2188,50,13.7,0.13,0,0,0,0
10/2/2188,26,13.7,0.13,0,0,0,0
10/3/2188,54,13.7,0.13,0,0,0,0
10/4/2188,65,13.7,0.13,0,0,1,0
10/5/2188,2,13.7,0.13,0,0,1,0
10/6/2188,23,13.7,0.13,0,0,0,0
10/7/2188,17,13.7,0.13,0,0,0,0
10/8/2188,4,13.7,0.13,0,0,0,0
10/9/2188,10,13.7,0.13,0,0,0,0
10/10/2188,17,13.7,0.13,0,0,0,0
10/11/2188,66,13.7,0.13,0,0,1,0
10/12/2188,15,13.7,0.13,0,0,1,0
10/13/2188,11,13.7,0.13,0,0,0,0
10/15/2188,3,13.699999999999998,0.13,0,0,0,0
10/16/2188,33,13.7,0.13,0,0,0,0
10/17/2188,10,13.7,0.13,0,0,0,0
10/18/2188,17,13.7,0.13,0,0,1,0
10/19/2188,24,13.699999999999998,0.13,0,0,1,0
10/20/2188,6,13.699999999999998,0.13,0,0,0,0
10/21/2188,9,13.7,0.13,0,0,0,0
10/22/2188,7,13.7,0.13,0,0,0,0
10/23/2188,20,13.7,0.13,0,0,0,0
10/24/2188,13,13.7,0.13,0,0,0,0
10/25/2188,8,13.7,0.13,0,0,1,0
10/26/2188,33,13.7,0.13,0,0,1,0
10/27/2188,35,13.7,0.13,0,0,0,0
10/28/2188,41,13.699999999999998,0.13,0,0,0,0
10/29/2188,35,13.7,0.13,0,0,0,0
10/30/2188,7,13.7,0.13,0,0,0,0
10/31/2188,11,13.7,0.13,0,0,0,0
11/1/2188,97,7,0.11999999999999998,0,0,1,0
11/2/2188,32,7,0.12,0,0,1,0
11/3/2188,10,7,0.12,0,0,0,0
11/4/2188,8,7,0.12,0,0,0,0
11/5/2188,38,7,0.12,0,0,0,0
11/6/2188,24,7,0.12,0,0,0,0
11/7/2188,82,7,0.12,0,0,0,0
11/10/2188,70,7,0.12000000000000001,0,0,0,0
11/11/2188,31,7,0.12,0,0,0,0
11/12/2188,4,7,0.12,0,0,0,0
11/13/2188,31,7,0.12,0,0,0,0
11/14/2188,63,7,0.12,0,0,0,0
11/15/2188,18,7,0.12000000000000001,0,0,1,0
11/17/2188,4,7,0.12,0,0,0,0
11/18/2188,5,7,0.12,0,0,0,0
11/19/2188,24,7,0.12,0,0,0,0
11/20/2188,32,7,0.12,0,0,0,0
11/21/2188,14,7,0.12,0,0,0,0
11/22/2188,18,7,0.12000000000000001,0,0,1,0
11/23/2188,52,7,0.12000000000000001,0,0,1,0
11/24/2188,29,7,0.12,0,0,0,0
11/25/2188,41,7,0.12,0,0,0,0
11/26/2188,24,7,0.12,0,0,0,0
11/27/2188,20,7,0.12,0,0,0,0
11/28/2188,37,7,0.11999999999999998,0,0,0,0
11/29/2188,12,7,0.12,0,0,1,0
11/30/2188,37,7,0.11999999999999998,0,0,1,0
12/1/2188,6,2.9,0.14,0.01,0,0,3
12/2/2188,15,2.9,0.14,0.01,0,0,3
12/3/2188,33,2.9,0.14,0.01,0,0,3
12/4/2188,19,2.9,0.14,0.01,0,0,3
12/5/2188,22,2.9,0.14,0.01,0,0,3
12/6/2188,1,2.9,0.14,0.01,0,1,3
12/7/2188,38,2.9,0.14,0.01,0,1,3
12/8/2188,2,2.9,0.14,0.01,0,0,3
12/9/2188,39,2.9,0.14,0.01,0,0,3
12/10/2188,41,2.9,0.14,0.01,0,0,3
12/11/2188,12,2.9,0.14,0.01,0,0,3
12/12/2188,50,2.9,0.14,0.01,0,0,3
12/13/2188,37,2.9,0.14,0.01,0,1,3
12/14/2188,8,2.9,0.14,0.01,0,1,3
12/15/2188,6,2.9,0.14,0.01,0,0,3
12/16/2188,3,2.9,0.14,0.01,0,0,3
12/17/2188,23,2.9,0.14,0.01,0,0,3
12/18/2188,21,2.9,0.14,0.01,0,0,3
12/19/2188,8,2.9,0.14,0.01,0,0,3
12/20/2188,6,2.9,0.14,0.01,0,1,3
12/21/2188,9,2.9,0.14,0.01,0,1,3
12/22/2188,13,2.8999999999999995,0.14,0.01,0,0,3
12/23/2188,13,2.8999999999999995,0.14,0.01,0,0,3
12/24/2188,5,2.9,0.14,0.01,0,0,3
12/25/2188,17,2.9,0.14,0.01,0,0,3
12/26/2188,8,2.9,0.14,0.01,0,0,3
12/27/2188,17,2.9,0.14,0.01,0,1,3
12/28/2188,19,2.9,0.14,0.01,0,1,3
12/29/2188,3,2.9,0.14,0.01,0,0,3
12/30/2188,38,2.9,0.14,0.01,0,0,3
12/31/2188,12,2.9,0.14,0.01,0,0,3
1/1/2189,12,-0.9,0.11,0,0,0,3
1/2/2189,31,-0.9,0.11,0,0,0,3
1/3/2189,11,-0.9,0.11,0,0,1,3
1/4/2189,3,-0.9,0.11,0,0,1,3
1/5/2189,18,-0.9,0.11,0,0,0,3
1/6/2189,2,-0.9,0.11,0,0,0,3
1/7/2189,13,-0.9,0.11,0,0,0,3
1/8/2189,35,-0.9,0.11,0,0,0,3
1/10/2189,11,-0.9,0.11,0,0,1,3
1/11/2189,69,-0.9,0.11,0,0,1,3
1/12/2189,13,-0.9,0.11,0,0,0,3
1/13/2189,43,-0.9,0.11000000000000001,0,0,0,3
1/14/2189,47,-0.9,0.11,0,0,0,3
1/15/2189,65,-0.9,0.11,0,0,0,3
1/16/2189,39,-0.9,0.11,0,0,0,3
1/17/2189,22,-0.9,0.11,0,0,1,3
1/18/2189,3,-0.9,0.11,0,0,1,3
1/19/2189,25,-0.9,0.11,0,0,0,3
1/20/2189,1,-0.9,0.11,0,0,0,3
1/21/2189,13,-0.9,0.11,0,0,0,3
1/22/2189,16,-0.9,0.11,0,0,0,3
1/23/2189,36,-0.9,0.11,0,0,0,3
1/24/2189,21,-0.9,0.11,0,0,1,3
1/25/2189,4,-0.9,0.11,0,0,1,3
1/26/2189,10,-0.9,0.11000000000000001,0,0,0,3
1/27/2189,23,-0.9,0.10999999999999999,0,0,0,3
1/28/2189,53,-0.9,0.11,0,0,0,3
1/29/2189,36,-0.9,0.11,0,0,0,3
1/30/2189,17,-0.9,0.11,0,0,0,3
1/31/2189,48,-0.9,0.11,0,0,1,3
2/1/2189,35,0.1,0.13,0.01,0,1,3
2/2/2189,17,0.1,0.13,0.01,0,0,3
2/3/2189,16,0.1,0.13,0.01,0,0,3
2/4/2189,14,0.1,0.13,0.01,0,0,3
2/5/2189,17,0.1,0.13,0.01,0,0,3
2/6/2189,30,0.1,0.13,0.01,0,0,3
2/7/2189,42,0.1,0.13,0.01,0,1,3
2/8/2189,6,0.10000000000000002,0.13,0.01,0,1,3
2/9/2189,26,0.1,0.13,0.01,0,0,3
2/10/2189,12,0.10000000000000002,0.13,0.01,0,0,3
2/11/2189,8,0.1,0.13,0.01,0,0,3
2/12/2189,29,0.1,0.13,0.01,0,0,3
2/13/2189,12,0.10000000000000002,0.13,0.01,0,0,3
2/14/2189,46,0.1,0.13,0.01,0,1,3
2/15/2189,36,0.1,0.13,0.01,0,1,3
2/16/2189,2,0.1,0.13,0.01,0,0,3
2/17/2189,34,0.1,0.13,0.01,0,0,3
2/18/2189,18,0.1,0.13,0.01,0,0,3
2/19/2189,33,0.1,0.13,0.01,0,0,3
2/20/2189,3,0.10000000000000002,0.13,0.01,0,0,3
2/21/2189,18,0.1,0.13,0.01,0,1,3
2/22/2189,27,0.1,0.13,0.01,0,1,3
2/23/2189,8,0.1,0.13,0.01,0,0,3
2/24/2189,34,0.1,0.13,0.01,0,0,3
2/25/2189,5,0.1,0.13,0.01,0,0,3
2/26/2189,42,0.1,0.13,0.01,0,0,3
2/27/2189,9,0.1,0.13,0.01,0,0,3
2/28/2189,8,0.1,0.13,0.01,0,1,3
3/1/2189,33,3.4,0.11,0,0,1,1
3/2/2189,24,3.4,0.11,0,0,0,1
3/3/2189,27,3.4,0.11,0,0,0,1
3/4/2189,5,3.4,0.11000000000000001,0,0,0,1
3/5/2189,12,3.4,0.11,0,0,0,1
3/6/2189,16,3.4,0.11,0,0,0,1
3/7/2189,17,3.4,0.11,0,0,1,1
3/8/2189,41,3.4000000000000004,0.11,0,0,1,1
3/9/2189,18,3.4,0.11,0,0,0,1
3/10/2189,34,3.4,0.11,0,0,0,1
3/11/2189,26,3.3999999999999995,0.11,0,0,0,1
3/12/2189,28,3.4,0.11,0,0,0,1
3/13/2189,16,3.4,0.11,0,0,0,1
3/14/2189,56,3.4,0.11,0,0,1,1
3/15/2189,29,3.4,0.11,0,0,1,1
3/16/2189,38,3.4,0.10999999999999999,0,0,0,1
3/17/2189,13,3.3999999999999995,0.11,0,0,0,1
3/18/2189,22,3.4,0.11,0,0,0,1
3/19/2189,21,3.3999999999999995,0.11,0,0,0,1
3/20/2189,5,3.4,0.11000000000000001,0,0,0,1
3/21/2189,32,3.4,0.11,0,0,1,1
3/22/2189,32,3.4,0.11,0,0,1,1
3/23/2189,49,3.4,0.10999999999999999,0,0,0,1
3/24/2189,3,3.4,0.11,0,0,0,1
3/25/2189,8,3.4,0.11,0,0,0,1
3/26/2189,99,3.3999999999999995,0.11,0,0,0,1
3/27/2189,6,3.4,0.11,0,0,0,1
3/29/2189,18,3.4,0.11,0,0,1,1
3/30/2189,21,3.3999999999999995,0.11,0,0,0,1
3/31/2189,17,3.4,0.11,0,0,0,1
4/1/2189,7,9.6,0.13,0,0,0,1
4/2/2189,47,9.6,0.13,0,0,0,1
4/3/2189,21,9.6,0.13,0,0,0,1
4/4/2189,28,9.6,0.13,0,0,1,1
4/5/2189,112,9.6,0.13,0,0,1,1
4/6/2189,30,9.6,0.13,0,0,0,1
4/7/2189,69,9.6,0.13,0,0,0,1
4/8/2189,33,9.6,0.13,0,0,0,1
4/9/2189,8,9.6,0.13,0,0,0,1
4/10/2189,73,9.6,0.13,0,0,0,1
4/11/2189,3,9.6,0.13,0,0,1,1
4/12/2189,26,9.6,0.13,0,0,1,1
4/13/2189,74,9.6,0.13,0,0,0,1
4/14/2189,8,9.6,0.13,0,0,0,1
4/15/2189,24,9.6,0.13,0,0,0,1
4/16/2189,6,9.6,0.13,0,0,0,1
4/17/2189,28,9.6,0.13,0,0,0,1
4/18/2189,20,9.6,0.13,0,0,1,1
4/19/2189,20,9.6,0.13,0,0,1,1
4/20/2189,39,9.6,0.13,0,0,0,1
4/21/2189,28,9.6,0.13,0,0,0,1
4/22/2189,14,9.6,0.13,0,0,0,1
4/23/2189,26,9.6,0.13,0,0,0,1
4/25/2189,23,9.6,0.13,0,0,1,1
4/26/2189,26,9.6,0.13,0,0,1,1
4/27/2189,9,9.6,0.13,0,0,0,1
4/28/2189,18,9.6,0.13,0,0,0,1
4/29/2189,16,9.6,0.13,0,0,0,1
4/30/2189,14,9.6,0.13,0,0,0,1
5/1/2189,15,15.2,0.09,0,0,0,1
5/2/2189,28,15.2,0.09,0,0,1,1
5/3/2189,23,15.2,0.09,0,0,1,1
5/4/2189,10,15.2,0.09,0,0,0,1
5/5/2189,10,15.2,0.09,0,0,0,1
5/6/2189,10,15.2,0.09,0,0,0,1
5/7/2189,18,15.199999999999998,0.09,0,0,0,1
5/8/2189,21,15.2,0.09,0,0,0,1
5/9/2189,46,15.2,0.09,0,0,1,1
5/10/2189,12,15.199999999999998,0.09,0,0,1,1
5/11/2189,14,15.2,0.09,0,0,0,1
5/12/2189,35,15.2,0.09,0,0,0,1
5/13/2189,16,15.2,0.09,0,0,0,1
5/14/2189,43,15.200000000000001,0.09,0,0,0,1
5/15/2189,8,15.2,0.09,0,0,0,1
5/16/2189,53,15.199999999999998,0.09,0,0,1,1
5/17/2189,39,15.2,0.09,0,0,1,1
5/18/2189,56,15.2,0.09,0,0,0,1
5/19/2189,9,15.199999999999998,0.09,0,0,0,1
5/20/2189,126,15.2,0.09,0,0,0,1
5/21/2189,12,15.199999999999998,0.09,0,0,0,1
5/22/2189,12,15.199999999999998,0.09,0,0,0,1
5/23/2189,98,15.2,0.09,0,0,1,1
5/24/2189,162,15.200000000000001,0.09,0,0,1,1
5/25/2189,11,15.2,0.09,0,0,0,1
5/26/2189,4,15.2,0.09,0,0,0,1
5/27/2189,33,15.2,0.09,0,0,0,1
5/28/2189,41,15.199999999999998,0.09,0,0,0,1
5/29/2189,12,15.199999999999998,0.09,0,0,0,1
5/30/2189,6,15.199999999999998,0.09,0,0,1,1
5/31/2189,6,15.199999999999998,0.09,0,0,1,1
6/1/2189,41,19.9,0.16,0.20000000000000004,0,0,2
6/2/2189,20,19.9,0.16,0.2,0,0,2
6/3/2189,99,19.9,0.16,0.2,0,0,2
6/4/2189,34,19.9,0.16,0.2,0,0,2
6/5/2189,8,19.9,0.16,0.2,0,0,2
6/6/2189,2,19.9,0.16,0.2,0,1,2
6/7/2189,24,19.9,0.16,0.20000000000000004,0,1,2
6/8/2189,25,19.9,0.16,0.2,0,0,2
6/9/2189,23,19.9,0.16,0.2,0,0,2
6/10/2189,74,19.9,0.16,0.2,0,0,2
6/11/2189,17,19.9,0.16,0.2,0,0,2
6/12/2189,18,19.9,0.16,0.2,0,0,2
6/13/2189,9,19.9,0.16,0.2,0,1,2
6/14/2189,18,19.9,0.16,0.2,0,1,2
6/15/2189,8,19.9,0.16,0.2,0,0,2
6/16/2189,6,19.9,0.16,0.20000000000000004,0,0,2
6/17/2189,50,19.9,0.16,0.2,0,0,2
6/18/2189,57,19.9,0.16000000000000003,0.2,0,0,2
6/19/2189,25,19.9,0.16,0.2,0,0,2
6/20/2189,36,19.9,0.16,0.2,0,1,2
6/21/2189,40,19.9,0.16,0.2,0,1,2
6/22/2189,6,19.9,0.16,0.20000000000000004,0,0,2
6/23/2189,9,19.9,0.16,0.2,0,0,2
6/24/2189,18,19.9,0.16,0.2,0,0,2
6/25/2189,49,19.9,0.16,0.2,0,0,2
6/26/2189,23,19.9,0.16,0.2,0,0,2
6/27/2189,33,19.9,0.16,0.2,0,1,2
6/28/2189,129,19.9,0.16,0.2,0,1,2
6/29/2189,41,19.9,0.16,0.20000000000000004,0,0,2
7/1/2189,6,24.3,0.11,0.5,0,0,2
7/2/2189,73,24.3,0.10999999999999999,0.5,0,0,2
7/3/2189,10,24.3,0.11000000000000001,0.5,0,0,2
7/4/2189,82,24.3,0.11,0.5,0,1,2
7/5/2189,37,24.3,0.11000000000000001,0.5,0,1,2
7/6/2189,17,24.3,0.11,0.5,0,0,2
7/7/2189,11,24.3,0.11,0.5,0,0,2
7/8/2189,5,24.3,0.11000000000000001,0.5,0,0,2
7/9/2189,46,24.3,0.10999999999999999,0.5,0,0,2
7/10/2189,44,24.3,0.11,0.5,0,0,2
7/11/2189,18,24.3,0.11,0.5,0,1,2
7/12/2189,38,24.3,0.10999999999999999,0.5,0,1,2
7/13/2189,31,24.3,0.11,0.5,0,0,2
7/14/2189,4,24.3,0.11,0.5,0,0,2
7/15/2189,12,24.3,0.11,0.5,0,0,2
7/16/2189,3,24.3,0.11,0.5,0,0,2
7/17/2189,26,24.300000000000004,0.11,0.5,0,0,2
7/18/2189,35,24.3,0.11,0.5,0,1,2
7/19/2189,41,24.3,0.11,0.5,0,1,2
7/20/2189,11,24.3,0.11,0.5,0,0,2
7/21/2189,2,24.3,0.11,0.5,0,0,2
7/22/2189,9,24.3,0.11,0.5,0,0,2
7/23/2189,20,24.3,0.11000000000000001,0.5,0,0,2
7/24/2189,81,24.3,0.11,0.5,0,0,2
7/25/2189,12,24.3,0.11,0.5,0,1,2
7/26/2189,13,24.300000000000004,0.11,0.5,0,1,2
7/27/2189,54,24.3,0.11,0.5,0,0,2
7/28/2189,13,24.300000000000004,0.11,0.5,0,0,2
7/29/2189,20,24.3,0.11000000000000001,0.5,0,0,2
7/30/2189,23,24.3,0.10999999999999999,0.5,0,0,2
7/31/2189,65,24.3,0.11,0.5,0,0,2
8/1/2189,16,23.3,0.1,0.8,0,1,2
8/2/2189,11,23.3,0.1,0.8,0,1,2
8/3/2189,21,23.3,0.1,0.8,0,0,2
8/4/2189,8,23.3,0.1,0.8,0,0,2
8/5/2189,38,23.3,0.1,0.8,0,0,2
8/6/2189,47,23.300000000000004,0.1,0.8,0,0,2
8/7/2189,29,23.3,0.1,0.8,0,0,2
8/8/2189,32,23.3,0.1,0.8,0,1,2
8/9/2189,48,23.3,0.10000000000000002,0.8000000000000002,0,1,2
8/10/2189,27,23.3,0.1,0.8,0,0,2
8/11/2189,4,23.3,0.1,0.8,0,0,2
8/12/2189,74,23.3,0.1,0.8,0,0,2
8/13/2189,18,23.3,0.1,0.8,0,0,2
8/14/2189,13,23.300000000000004,0.1,0.8,0,0,2
8/15/2189,31,23.3,0.1,0.8,0,1,2
8/16/2189,10,23.3,0.1,0.8,0,1,2
8/17/2189,8,23.3,0.1,0.8,0,0,2
8/18/2189,6,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/19/2189,17,23.3,0.1,0.8,0,0,2
8/22/2189,11,23.3,0.1,0.8,0,1,2
8/23/2189,1,23.3,0.1,0.8,0,1,2
8/24/2189,7,23.3,0.1,0.8,0,0,2
8/25/2189,3,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/26/2189,8,23.3,0.1,0.8,0,0,2
8/27/2189,1,23.3,0.1,0.8,0,0,2
8/28/2189,65,23.3,0.1,0.8,0,0,2
8/29/2189,18,23.3,0.1,0.8,0,1,2
8/30/2189,32,23.3,0.1,0.8,0,1,2
8/31/2189,5,23.3,0.1,0.8,0,0,2
9/1/2189,2,19.5,0.1,0.3,0,0,0
9/2/2189,32,19.5,0.1,0.3,0,0,0
9/3/2189,39,19.5,0.1,0.3,0,0,0
9/4/2189,1,19.5,0.1,0.3,0,0,0
9/5/2189,17,19.5,0.1,0.3,0,1,0
9/6/2189,47,19.5,0.1,0.3,0,1,0
9/8/2189,43,19.5,0.1,0.3,0,0,0
9/9/2189,28,19.5,0.1,0.3,0,0,0
9/10/2189,26,19.5,0.1,0.3,0,0,0
9/11/2189,10,19.5,0.1,0.3,0,0,0
9/12/2189,85,19.5,0.1,0.3,0,1,0
9/13/2189,36,19.5,0.1,0.3,0,1,0
9/14/2189,10,19.5,0.1,0.3,0,0,0
9/15/2189,4,19.5,0.1,0.3,0,0,0
9/16/2189,40,19.5,0.1,0.3,0,0,0
9/17/2189,60,19.5,0.1,0.3,0,0,0
9/18/2189,44,19.5,0.1,0.3,0,0,0
9/19/2189,11,19.5,0.1,0.3,0,1,0
9/20/2189,2,19.5,0.1,0.3,0,1,0
9/21/2189,36,19.5,0.1,0.3,0,0,0
9/22/2189,7,19.5,0.1,0.3,0,0,0
9/23/2189,48,19.5,0.10000000000000002,0.3,0,0,0
9/24/2189,4,19.5,0.1,0.3,0,0,0
9/25/2189,10,19.5,0.1,0.3,0,0,0
9/26/2189,55,19.5,0.1,0.3,0,1,0
9/27/2189,10,19.5,0.1,0.3,0,1,0
